read_idx,type,end_pos
34601,1,388
34602,3,697
34610,1,397
34695,3,403
34755,1,409
34756,3,405
34829,2,566
34941,1,353
35112,1,422
35389,3,697
35476,3,376
35542,2,400
35543,3,584
35544,3,924
35609,1,784
35612,2,647
35666,1,422
35784,1,433
35785,2,455
35916,3,434
35974,3,536
36196,2,439
36387,1,443
36505,3,651
36568,3,851
37051,1,471
37053,3,548
37240,2,636
37357,2,768
37418,3,489
37986,3,519
37991,3,946
37993,1,493
38054,1,756
38293,1,511
38295,1,731
38374,1,581
38571,2,828
38572,3,499
38576,2,666
38712,3,518
38883,1,500
38884,3,503
39093,3,512
39094,3,514
39540,3,518
39542,1,512
39544,2,668
39854,2,532
39857,2,515
39864,3,510
40560,1,653
40591,1,504
40789,3,541
40790,1,522
40792,1,519
40919,2,521
40997,3,523
41119,3,647
41120,1,524
41122,2,536
41618,1,524
41619,3,946
41628,1,526
41636,2,826
41637,1,517
42016,2,527
42020,1,528
42482,2,655
42483,1,520
42488,2,574
42632,1,535
42687,1,573
42688,2,536
42775,2,579
42782,1,531
42941,3,675
42947,2,743
43195,3,545
43584,2,575
43585,3,666
43596,1,577
43692,3,550
43878,1,531
43907,2,817
44040,3,773
44275,1,822
44277,2,554
44278,1,669
44356,2,677
44546,2,666
44766,1,608
45071,1,655
45192,3,822
45193,2,579
45519,1,599
45787,3,605
45905,2,678
46049,3,608
46442,3,688
46445,1,701
46448,3,615
46455,1,608
46603,3,608
46606,2,816
46811,3,773
46812,1,614
46956,3,654
47084,2,609
47187,3,626
47361,3,823
47451,2,636
47594,3,638
47598,2,666
47600,3,857
47762,1,728
47930,3,690
47931,2,834
48003,3,653
48091,3,672
48239,1,631
48523,1,816
48659,1,816
48788,2,663
48853,1,686
48929,1,822
49012,3,706
49063,3,669
49110,3,921
49172,3,678
49201,1,671
49253,2,817
49328,3,823
49468,2,690
49721,1,691
49722,3,709
49773,2,699
49840,1,701
49841,3,743
50225,3,697
50314,1,698
50346,1,651
50347,3,698
50453,2,709
50454,1,701
50455,1,702
50701,2,666
50705,2,682
50751,1,697
50834,1,699
50903,1,701
51039,2,701
51041,2,703
51043,2,802
51044,3,820
51158,3,685
51299,1,706
51411,2,717
51701,3,689
51702,3,803
51703,3,738
51704,1,804
51980,3,733
52131,2,772
52711,1,751
52785,3,753
53661,3,803
54060,3,803
49,2,3
52,2,760
455,3,6
456,3,519
458,3,27
460,1,7
461,2,10
462,1,6
467,2,101
468,1,15
472,3,692
473,1,561
476,1,367
479,1,845
480,3,6
481,2,6
482,3,6
489,2,6
490,1,24
491,2,644
492,3,805
495,1,561
499,1,821
501,3,869
503,3,6
524,3,6
533,1,666
535,1,517
3331,2,449
3758,3,80
3759,1,14
3762,3,203
3765,2,821
3768,3,787
3770,1,398
3778,1,8
3780,3,7
3782,2,572
3783,1,8
3785,1,8
3787,2,480
3788,2,822
3789,1,7
3790,3,7
3791,1,8
3793,3,791
3794,3,7
3795,3,670
3797,3,796
3798,2,8
3800,1,8
3801,3,786
3806,3,274
3808,2,515
3809,1,7
3811,2,102
3812,2,675
3816,1,7
3817,1,758
3818,2,484
3820,3,769
3827,1,7
3830,3,946
3832,1,1
3834,3,7
3843,1,7
3846,3,6
3851,1,11
3856,1,136
3871,2,320
3872,1,484
3877,2,761
3884,3,133
3885,1,231
3890,3,821
3892,1,26
3893,2,562
3911,1,7
3913,3,480
3921,2,562
3931,2,49
3938,3,6
3943,3,547
3976,1,7
3983,1,562
3984,1,23
3995,2,7
3996,3,7
8794,3,203
8890,3,456
8891,2,102
8893,3,823
8900,3,921
8918,1,8
10094,1,481
10099,2,339
10104,1,7
10107,1,9
10110,2,641
10111,1,8
10113,2,398
10114,3,100
10115,3,820
10116,2,354
10117,2,684
10121,2,7
10122,1,480
10123,2,407
10125,2,821
10128,1,8
10129,3,426
10130,1,7
10131,2,457
10133,3,822
10144,1,8
10148,3,666
10151,3,666
10154,3,11
10159,3,822
10160,2,88
10164,2,823
10171,3,946
10179,1,23
10180,3,820
10203,3,9
10205,1,547
13032,1,822
13034,3,8
13039,2,483
13488,2,647
13703,3,8
13707,1,431
13710,3,820
13711,2,100
13713,3,787
13716,3,822
13720,1,6
13721,3,946
14260,2,357
14269,2,7
14270,2,127
14275,1,11
14775,2,162
14779,1,80
14784,2,480
14785,1,7
14787,2,11
15348,2,822
15351,3,822
15353,2,675
15357,2,522
15656,3,17
15750,3,11
15753,3,821
16140,2,804
16445,1,29
16446,2,11
16546,3,17
16548,3,23
16640,1,20
16874,3,24
17098,3,678
17099,3,546
17210,3,8
17339,1,135
17498,1,52
17542,3,668
17562,2,349
17629,3,24
17630,1,1
17729,1,40
17730,3,312
17842,2,647
18030,1,51
18067,1,48
18108,2,292
18154,2,80
18258,1,823
18393,2,102
18395,2,366
18397,1,207
18632,1,64
19150,2,822
19269,3,549
19270,3,249
19271,3,69
19272,2,481
19393,2,103
19419,1,68
19440,1,519
19561,3,212
19733,2,560
19951,2,83
20073,2,666
20188,3,561
20206,1,91
20275,2,90
20501,2,129
20688,2,100
20939,2,107
21105,3,823
21345,2,479
21530,1,503
21639,3,115
21743,1,130
21797,3,127
21903,3,135
22184,3,660
22185,3,883
22225,1,163
22268,2,151
22379,3,301
22380,3,154
22490,2,668
22589,1,519
22843,2,852
22924,3,162
23008,3,945
23318,2,183
23330,2,608
23424,2,579
23425,1,478
23475,1,155
23489,3,193
23687,3,196
23713,2,197
23715,1,199
23812,1,210
23946,2,673
24001,1,519
24002,3,499
24119,1,218
24405,3,837
24610,1,560
24611,2,573
25146,3,238
25383,1,260
25453,3,253
25522,3,478
25755,3,842
25833,3,517
25862,1,771
26059,1,519
26500,3,281
26501,2,302
26502,2,666
26561,3,324
26695,1,841
26789,1,493
26793,2,378
26907,3,341
26910,3,288
27023,1,517
27024,3,726
27216,1,345
27585,3,349
27655,2,363
27724,1,300
27897,1,316
27898,1,318
27899,1,306
27902,2,311
28005,3,482
28231,1,329
28390,3,387
28393,3,368
28822,1,364
28944,2,669
29046,1,343
29087,3,289
29088,3,344
29367,3,350
29674,2,477
30306,2,562
30588,2,383
30589,1,359
30740,2,614
30742,3,822
30743,3,518
30744,2,562
30992,2,388
31335,3,521
31435,3,367
31495,3,383
31496,1,366
31652,3,375
31653,2,654
31711,3,678
31799,1,383
31959,3,770
32030,3,674
32067,3,376
32068,1,387
32327,1,561
32437,1,397
32614,2,481
32616,3,383
32617,2,817
32618,3,399
32619,3,815
32620,2,571
32621,1,519
32626,3,395
32945,2,647
32948,3,386
33128,3,388
33478,3,501
33481,3,402
33591,2,519
33592,1,479
33593,3,388
33730,2,396
34133,3,388
34134,1,387
34137,3,545
34139,1,372
34204,1,398
34453,2,647
34458,3,401
34768,3,934
34952,2,408
35251,3,819
35317,1,519
35496,3,421
35715,1,441
35930,1,437
35931,2,529
36007,3,808
36072,1,439
36101,2,448
36177,3,644
36179,1,436
36625,3,823
36630,2,588
36700,3,457
36796,1,340
36840,3,651
37071,1,477
37130,1,407
37381,2,644
37511,2,545
37512,1,504
37570,1,516
38155,3,536
38160,2,665
38168,3,532
38305,2,828
38411,1,559
38413,1,491
38417,2,518
38609,3,506
38902,3,503
38986,1,516
39307,2,823
39310,1,506
39311,1,536
39312,2,515
39316,2,738
39319,2,510
39323,2,562
39664,1,539
39667,3,558
39883,1,532
39885,1,678
39986,1,519
40097,2,541
40271,3,703
40624,1,502
40824,2,573
41016,3,524
41022,1,520
41223,2,823
41228,1,524
41230,1,525
41234,1,526
41840,1,527
42033,1,519
42069,1,536
42070,1,530
42075,3,539
42503,1,534
42646,3,536
42702,1,535
42800,3,537
42802,3,538
42805,3,666
43212,1,572
43269,3,661
43270,3,865
43271,1,571
43313,3,599
43417,1,545
43726,1,664
44574,1,613
44576,2,583
44774,2,562
44935,3,668
44936,2,585
44994,3,525
45036,3,574
45134,3,582
45136,1,577
45211,3,614
45213,2,581
45280,3,584
45409,1,571
45497,3,604
45660,1,598
45703,3,609
45805,3,650
46075,1,817
46151,2,820
46152,2,667
46153,3,625
46162,3,688
46488,2,809
46622,1,608
46682,1,820
46683,2,632
46684,3,613
46848,2,703
47015,3,659
47016,3,819
47210,1,624
47244,1,823
47403,1,616
47503,3,666
47504,3,637
47614,2,675
47659,2,686
47820,3,650
48304,1,659
48305,3,688
48555,1,659
48718,2,664
48719,2,654
48734,1,664
48798,3,946
49122,1,672
49344,1,679
49346,1,680
49347,1,683
49431,3,678
49432,3,682
49628,2,819
49648,2,699
49783,3,699
49899,1,687
49900,3,688
49901,2,709
50268,1,817
50491,3,691
50493,2,709
50497,2,730
50499,2,820
50501,3,829
50771,2,817
50922,3,761
50923,2,872
50925,2,820
51191,3,645
51561,3,710
51587,1,714
51775,1,655
51844,1,674
51877,1,667
51931,3,773
51997,3,729
52050,2,735
52057,1,733
52180,3,743
52277,3,946
52484,3,749
52793,1,755
52863,1,760
54144,1,829
1530,1,479
1532,1,821
1534,3,794
1535,3,7
1538,2,484
1539,1,5
1549,2,506
1551,2,8
1552,3,845
1554,3,2
1555,3,770
1556,2,547
1559,3,190
1564,2,22
1567,2,585
1570,1,516
1572,3,104
1574,3,757
1579,2,356
1580,2,521
1585,2,349
1589,1,7
1591,2,488
1593,2,800
1596,3,6
1597,3,581
1599,3,946
1605,3,852
1611,2,6
1613,3,785
1615,2,693
1618,3,785
1621,3,820
1625,1,188
1627,3,822
1629,1,6
1630,3,699
5702,3,483
5717,1,88
5719,2,481
5721,3,700
5725,1,11
5730,1,134
5732,3,675
5733,2,821
5735,1,724
5739,3,11
5744,3,654
5745,1,100
5750,2,127
5753,2,480
5754,1,7
5755,1,480
5756,1,7
5758,2,7
5759,1,7
5760,2,426
5762,2,7
5768,2,100
5770,1,49
5774,1,7
5776,1,538
5778,3,8
5779,1,100
5780,2,87
5783,1,11
5786,3,7
5791,3,80
5793,3,22
5798,1,8
5800,3,7
5801,2,519
5802,2,101
5803,3,822
5804,2,562
5805,2,522
5807,3,8
5809,3,946
5817,3,7
5819,3,366
5822,2,80
5823,3,7
5828,1,7
5829,1,83
5830,1,102
5831,3,787
5837,2,822
5839,3,7
5842,3,248
5847,3,7
9236,1,12
9237,1,398
9243,2,686
9246,2,91
9248,1,6
9255,3,946
9257,1,8
9262,2,7
11243,3,7
11256,2,588
11265,3,481
11275,3,765
11278,1,20
11281,2,481
11283,3,7
11304,1,88
11307,1,8
11308,1,100
11309,3,8
11310,2,8
11312,1,8
11313,1,9
11314,3,340
11315,2,7
11318,3,787
11319,3,9
11320,3,7
11322,2,481
11323,3,887
11325,2,8
11330,3,946
11332,2,765
11341,2,126
11346,3,8
13223,1,427
13465,2,406
13879,2,97
13881,2,562
13883,3,650
13884,3,465
13886,1,9
13887,3,928
13888,2,398
14432,2,624
14433,3,9
14975,1,590
14976,2,675
15453,1,9
15454,3,18
15460,2,666
15679,3,932
15682,3,821
16008,3,824
16209,3,590
16210,3,496
16358,3,852
16477,3,654
16575,3,480
16578,1,21
16762,1,8
16819,2,805
16822,2,50
16998,3,863
17142,1,39
17143,3,29
17764,1,471
17897,3,352
17898,2,563
17899,2,836
18000,2,202
18074,1,202
18171,1,654
18220,3,569
18332,3,63
18333,1,63
18448,1,63
18449,1,231
18682,3,302
18884,1,64
18886,2,64
19167,3,821
19314,1,72
19635,3,51
19637,2,67
19853,3,685
19856,2,388
19979,3,480
20342,1,91
20427,3,93
20429,3,95
20554,2,135
20704,2,99
21028,3,107
21077,3,100
21132,1,516
21376,2,519
21602,3,121
21882,3,129
21924,2,607
22297,2,574
22298,3,158
22698,1,158
22700,2,823
22781,3,142
22783,2,519
22907,3,163
23121,3,181
23228,3,183
23536,1,194
23537,3,262
23739,3,878
23741,2,197
23897,3,204
23981,3,257
23982,2,850
24094,1,209
24219,1,203
24334,2,673
24372,2,482
24392,1,221
24394,1,222
24627,1,247
24721,3,220
24771,3,828
25095,3,233
25401,2,312
25530,1,254
25608,1,626
25610,1,506
25942,1,258
26172,1,269
26173,1,267
26254,2,317
26255,2,655
26594,3,484
26674,3,281
26750,1,289
26777,2,340
27000,2,154
27073,2,293
27142,3,294
27343,3,346
27386,3,535
27421,1,301
27490,1,300
27491,3,651
27635,1,530
27661,1,457
27672,1,647
27745,3,845
27985,1,354
28044,1,354
28121,1,323
28167,3,348
28168,3,768
28245,2,378
28314,3,657
28620,3,330
28662,2,657
28735,2,388
28736,1,337
28792,3,591
28854,3,339
28857,3,823
28977,3,340
29283,1,559
29284,1,669
29285,2,514
29414,3,348
29574,3,516
29730,3,351
29939,2,823
30046,3,354
30047,1,388
30048,1,354
30050,1,355
30315,3,556
30439,2,536
30441,3,359
30632,2,357
30827,1,358
30956,3,677
31072,1,361
31073,3,482
31074,1,519
31075,2,479
31076,1,372
31078,2,673
31378,1,369
31546,3,397
31547,1,381
31548,1,479
31741,2,327
31946,1,373
31981,1,374
31983,2,820
32248,3,560
32371,3,823
32373,1,739
32565,2,684
32694,1,662
32859,3,515
32982,1,388
33091,1,381
33092,3,381
33185,2,574
33186,1,395
33309,3,389
33310,3,515
33520,1,404
33620,1,398
33832,2,397
33833,2,396
33835,3,460
33836,3,388
33837,1,390
34019,3,431
34022,2,397
34160,2,394
34237,1,397
34314,2,458
34378,1,433
34379,2,403
34403,1,389
34404,1,398
34518,2,400
34519,3,397
34520,3,516
34521,2,685
34522,1,402
34854,1,763
35105,2,702
35348,2,486
35564,1,343
35731,3,582
35887,2,647
35888,3,482
36030,3,439
36266,1,599
36344,1,458
36472,1,448
36808,1,456
37083,3,695
37249,1,397
37275,1,481
37284,2,491
37874,1,647
37876,1,492
38094,3,511
38220,2,547
38221,1,488
38222,1,502
38223,2,723
38225,3,946
38333,1,489
38919,1,643
39412,3,510
39414,3,514
39415,2,536
39749,1,666
39972,1,793
40017,2,566
40019,2,536
40364,2,654
40477,3,933
40478,3,550
40479,1,533
40485,3,521
40698,3,519
41072,2,656
41385,3,521
41390,3,526
41394,2,525
41395,1,527
41396,1,526
41745,3,654
41747,1,527
41748,3,647
41749,3,946
41751,2,528
41752,1,526
41969,1,528
42253,3,530
42409,1,533
42533,2,654
42534,1,571
42535,3,534
42669,1,535
42862,1,552
43023,1,659
43026,3,544
43137,2,549
43349,3,946
43455,3,544
43551,3,530
43617,3,817
43706,1,575
43749,1,550
43891,3,555
43992,1,819
43993,1,566
44088,3,943
44089,1,576
44196,3,553
44197,2,539
44198,3,678
44200,1,560
44325,2,666
44444,3,563
44445,1,669
44771,1,798
44843,3,573
44948,2,575
44951,2,828
45100,3,828
45393,1,587
45480,2,673
45738,1,827
45837,3,608
45980,1,608
45981,3,619
46282,1,650
46285,3,611
46476,1,608
46540,2,823
46542,1,613
46545,2,631
47133,1,699
47215,3,840
47262,1,629
47420,1,821
47421,3,667
47538,3,804
47723,2,651
47812,3,642
47907,2,673
47935,3,626
48404,2,834
48900,3,943
48944,2,686
48989,1,668
49146,2,691
49147,3,829
49187,1,673
49232,2,754
49233,3,686
49274,3,708
49377,1,851
49379,1,830
49447,2,820
49584,2,839
49585,1,823
49677,1,682
49764,3,699
49810,1,740
49811,1,676
49812,3,682
50057,3,805
50058,3,691
50059,3,701
50404,2,738
50405,1,699
51115,3,699
51240,3,721
51241,1,723
51242,3,702
51617,1,696
51736,1,697
51887,1,854
51941,1,738
51967,3,737
51988,2,773
52093,1,740
52338,1,745
52475,3,771
53361,3,797
97,1,3
2671,3,6
2673,2,545
2675,1,10
2677,1,99
2678,3,7
2683,3,24
2686,2,581
2687,3,6
2688,2,790
2689,1,4
2690,2,519
2694,1,5
2695,2,7
2696,1,7
2697,3,8
2700,2,484
2703,3,6
2704,2,454
2708,1,398
2724,3,6
2728,2,759
2736,1,11
2743,2,6
2798,2,562
2807,3,821
2811,1,6
2817,3,887
2820,2,654
2821,2,786
2824,2,383
3356,3,10
7616,3,23
7618,1,675
7626,3,249
7627,1,8
7629,3,821
7631,1,7
7632,3,80
7633,3,8
7635,3,519
7636,3,7
7638,1,7
7640,3,480
7642,3,821
7644,1,481
7645,3,100
7646,2,431
7647,2,49
7648,1,700
7649,3,666
7650,2,7
7651,3,6
7652,1,350
7659,1,8
7660,1,529
7661,2,398
7663,3,581
7665,1,6
7678,3,921
7689,3,91
7710,1,7
7711,2,216
7725,3,791
7745,3,7
7746,3,675
7752,1,7
7791,1,456
7810,2,675
7816,2,562
7821,3,822
7833,3,666
7835,2,7
7836,2,666
7852,1,6
7853,2,590
7854,2,90
7856,3,15
7858,3,7
7863,1,6
7868,2,8
7871,3,11
7872,2,590
9567,2,522
9568,3,8
9591,3,7
9598,1,8
9600,1,7
9604,2,5
9607,1,699
9612,1,7
9613,3,8
9614,1,8
12310,1,7
12311,3,29
12312,1,8
12313,1,129
12315,1,9
12316,3,102
12317,3,8
12318,1,562
12320,2,480
12322,1,8
12325,1,8
12327,2,453
12328,3,822
12329,3,921
12330,1,8
12331,3,790
12335,3,9
12338,3,8
12347,2,666
12352,1,8
12376,2,499
12417,1,8
12428,2,8
12434,3,16
12435,3,7
12438,2,562
12439,2,562
12442,1,822
12443,3,200
12445,1,484
12447,1,8
12448,1,315
12453,3,828
12458,1,8
12460,1,11
12463,3,484
13378,2,480
13387,2,481
13609,1,11
14057,1,8
14060,2,8
14072,2,393
14586,2,203
14587,2,674
14597,2,787
14606,3,7
15169,2,591
15190,2,353
15573,2,538
15574,1,519
15576,2,821
15577,1,480
15587,2,803
15706,2,101
15866,3,946
15869,1,156
15875,2,23
15878,2,373
16061,3,18
16063,2,355
16507,1,480
16724,1,673
16726,2,8
16779,3,97
16850,2,24
16854,3,132
16887,3,455
16950,2,724
17023,3,582
17309,1,665
17595,1,821
17694,1,39
17794,1,50
17942,1,111
17943,3,817
18138,3,50
18240,3,437
18498,2,505
18503,2,92
18797,2,355
18956,2,137
19245,2,68
19246,3,442
19247,1,66
19550,1,516
19768,2,763
19897,2,654
20123,1,657
20346,3,93
20473,1,93
20677,1,97
20678,3,287
20922,1,110
20980,1,106
21050,3,108
21053,2,105
21082,3,112
21170,3,820
21394,2,313
21475,1,117
21568,3,122
21620,2,517
21773,2,323
21891,1,158
21991,3,823
22000,1,389
22023,3,825
22427,1,158
22428,3,155
22430,3,829
22465,3,830
22466,1,567
22641,1,166
22868,2,648
23069,1,170
23141,1,183
23244,2,713
23439,1,159
23571,3,183
23671,2,193
23775,1,341
23936,1,206
23991,2,613
24103,1,209
24141,2,519
24291,3,480
24490,2,200
24491,2,222
24544,1,221
24592,3,226
24593,1,227
24809,3,652
24923,3,829
24925,3,252
24926,1,609
24990,1,236
25214,1,237
25336,1,255
25428,3,346
25506,1,222
25645,1,344
25796,3,257
26122,1,265
26713,3,648
26875,3,706
26970,1,289
26972,2,657
27107,1,287
27604,3,305
27806,3,307
27945,1,356
27947,3,482
27996,3,349
28031,1,685
28093,3,666
28200,2,656
28204,1,326
28205,3,393
28255,1,504
28331,3,804
28332,2,375
28456,3,330
28458,1,368
28459,3,506
28678,3,864
28810,1,513
29326,2,559
29353,2,649
29602,1,384
29605,1,381
29793,3,351
29965,3,351
30091,2,680
30092,1,374
30093,1,519
30233,1,396
30325,3,393
30518,1,359
30521,3,366
30896,2,657
30958,1,359
31160,1,362
31161,2,545
31162,1,364
31163,2,678
31164,3,818
31259,3,394
31305,3,366
31306,3,374
31408,3,946
31606,1,365
31777,3,523
31874,1,545
31875,3,369
32015,1,573
32480,2,430
32518,2,823
32761,2,357
32766,3,395
33251,3,400
33256,2,389
33259,2,386
33555,1,519
33675,2,378
34081,2,680
34085,1,566
34086,3,388
34346,1,400
34347,1,359
34389,3,397
34685,2,665
34744,3,399
35286,1,440
35474,3,430
35968,2,487
35969,2,480
36282,1,485
36378,3,657
36450,3,865
36736,1,530
36864,3,829
36865,3,459
36990,3,468
37000,2,551
37169,2,646
37193,3,527
37344,3,461
37346,3,481
37375,1,659
37544,3,674
37674,3,491
37675,1,492
37957,3,500
37958,3,489
37962,3,500
37968,3,492
38061,2,709
38118,1,544
38283,1,543
38355,3,544
38356,3,503
38543,1,497
38698,3,486
38699,1,665
38866,3,940
38970,2,503
39080,3,506
39143,3,511
39263,3,549
39267,3,530
39502,1,817
39504,3,653
39507,3,510
39509,3,834
39829,1,512
39830,2,678
39831,1,568
40051,3,503
40224,3,518
40346,3,519
40347,3,519
40537,1,518
40544,3,510
40773,3,657
40774,1,516
40911,1,534
41107,1,523
41564,2,663
41565,3,631
41582,2,526
41585,3,524
41798,3,521
41799,3,527
42161,1,530
42162,3,531
42302,1,534
42303,1,657
42681,3,541
42916,2,590
42918,2,539
42925,1,565
42927,1,545
42970,2,823
43059,3,538
43252,1,537
43579,2,547
43684,2,817
43775,1,550
43902,3,829
43924,1,667
44029,1,665
44255,2,665
44262,1,571
44264,1,665
44393,2,816
44476,2,617
44540,2,568
44564,3,570
44674,2,575
44810,3,625
45250,3,590
45614,3,820
45776,1,817
45778,3,839
46031,3,646
46036,2,628
46396,1,619
46408,3,611
46410,3,614
46411,3,820
46412,1,689
46413,3,655
46794,1,612
46796,3,629
47073,1,614
47074,3,615
47205,3,627
47272,1,608
47273,1,614
47276,1,723
47332,1,626
47443,2,636
47472,2,634
47473,3,636
47474,1,825
47610,1,855
47692,1,662
47796,3,829
48115,3,656
48237,3,658
48497,1,659
48644,1,656
48646,3,752
48651,1,659
48848,1,664
49004,3,667
49106,3,671
49165,3,690
49247,1,849
49311,3,677
49408,1,582
49518,1,683
49604,2,852
49630,3,691
49705,3,699
49706,1,690
50188,2,697
50189,3,674
50195,1,683
50742,1,692
50743,1,823
50824,1,655
50899,1,818
50913,3,703
51020,2,808
51026,1,702
51282,1,702
51403,3,743
51489,3,820
51490,1,707
51545,1,710
51604,3,712
51623,1,714
51824,1,835
51858,1,731
51871,2,831
51872,2,852
52125,3,740
52138,2,805
52548,3,718
52640,2,749
53102,3,820
53572,2,805
53655,3,817
54213,1,655
54223,2,817
142,1,6
143,2,381
144,1,4
1933,1,21
1934,1,522
1960,2,519
1970,2,17
1997,1,504
1999,3,1
2002,2,7
2004,2,821
2005,1,5
2008,2,8
2010,2,805
2013,1,4
2016,2,79
2018,2,7
2022,2,10
2027,2,6
2028,2,800
2036,1,821
2040,3,157
2042,1,17
2046,2,665
2055,1,67
2057,2,723
2061,2,7
3347,3,822
6336,2,7
6341,3,216
6349,3,582
6360,1,7
6361,3,398
6363,3,725
6385,2,8
6393,3,499
6397,1,484
6419,3,484
6431,1,519
6432,2,7
6438,1,571
6445,2,7
6455,2,7
6458,2,344
6459,1,7
6460,3,355
6462,3,522
6463,2,216
6464,2,7
6465,1,7
6466,3,7
6467,3,670
6469,3,8
6471,2,822
6474,2,101
6476,1,8
6477,3,7
6478,2,519
6479,3,7
6480,1,585
6482,1,8
6483,3,320
6484,1,8
6492,3,349
6498,1,6
6504,3,946
6507,3,17
6508,2,16
6512,3,16
6518,3,821
6519,3,7
6536,2,762
6540,3,7
6541,1,546
9345,1,821
9346,1,8
9359,1,101
9362,1,8
9363,3,946
9831,2,562
11626,2,239
11669,2,7
11676,1,481
11679,3,11
11683,1,7
11690,1,480
11699,2,398
11704,1,91
11707,3,9
11713,1,85
11717,3,100
11718,3,8
11724,3,8
11728,1,819
13288,3,7
13290,1,700
13292,3,880
13577,3,946
13579,2,821
13581,1,290
13961,3,665
13962,3,10
13963,1,5
14489,1,481
14490,3,102
14499,3,822
15047,1,9
15048,1,49
15049,1,97
15053,3,798
15058,1,487
15494,3,670
15495,2,457
15497,1,22
15499,1,712
15691,1,14
15825,1,12
15828,3,933
15833,2,92
16026,1,49
16033,3,18
16036,2,539
16234,3,397
16238,3,8
16486,3,349
16593,3,17
16698,1,102
16699,3,666
16700,3,23
16701,3,461
16936,3,26
17286,2,782
17288,3,31
17289,2,545
17576,1,56
17577,2,683
17620,2,349
17671,2,51
17772,3,805
17774,1,55
17775,1,45
17909,3,688
17910,1,41
17912,3,49
18009,1,49
18010,2,666
18178,2,565
18284,1,80
18286,2,60
18901,3,302
18903,2,506
18905,1,506
18906,1,62
18909,1,63
18911,1,488
18914,3,701
19178,3,14
19645,2,78
19756,1,560
19872,1,10
19873,2,638
19875,3,81
19991,1,179
19992,2,820
20302,3,85
20344,2,359
20611,3,96
20874,3,821
20915,3,186
20967,2,412
21033,1,125
21383,3,111
21384,3,846
21510,2,118
21658,3,519
21660,2,818
21705,2,391
21999,1,158
22015,1,136
22199,1,164
22320,1,823
22622,2,562
22790,3,149
22856,2,161
22949,3,937
23095,1,167
23378,3,515
23456,2,843
23552,2,201
23655,1,183
23872,3,484
23986,3,819
24194,1,210
24221,3,559
24253,1,216
24283,1,216
24679,2,344
24680,1,206
24681,3,273
24728,3,230
24781,1,506
24782,1,344
24837,1,232
24899,3,935
25036,1,664
25067,3,506
25069,2,516
25191,3,934
25192,3,517
25319,1,344
25412,2,263
25413,3,935
25484,3,248
25485,1,253
25784,3,257
25843,1,259
26023,1,264
26445,2,798
26637,1,647
26639,3,839
26778,1,288
26804,3,291
26860,3,288
26863,3,293
27274,1,299
27391,1,347
27411,2,248
27425,1,530
27427,2,563
27596,3,846
27640,3,298
27933,1,352
28023,3,462
28080,3,362
28081,3,942
28110,3,411
28248,1,329
28439,3,330
28625,3,331
28798,3,536
28799,2,465
29424,3,405
29425,2,341
29511,3,383
29515,2,342
29516,1,515
29586,1,344
29639,3,946
29750,3,372
29863,1,352
29950,1,367
30066,3,677
30171,1,352
30466,3,361
30650,1,363
30654,1,347
31297,3,383
31299,3,428
31392,3,522
31853,1,570
31854,1,392
32126,1,374
32265,2,375
32381,3,381
32577,2,383
32580,1,483
32582,2,561
32874,3,641
33002,1,387
33098,2,382
33218,2,647
33533,3,517
33639,2,385
33644,3,429
33863,2,515
34038,1,396
34168,3,397
34246,1,517
34248,1,388
34249,2,479
34539,1,379
34670,2,577
34671,2,809
34672,1,403
34784,2,568
35001,3,409
35360,1,407
35365,1,571
35416,3,420
35523,1,647
35524,1,422
35601,3,946
35602,3,422
35770,2,432
35900,1,641
36043,3,823
36137,1,823
36225,1,666
36607,3,833
36678,1,530
36719,1,496
36815,1,458
36861,3,460
36998,3,466
37044,1,662
37104,3,488
37105,3,648
37372,3,430
37643,1,461
37738,2,492
37739,2,646
37901,3,492
37903,1,517
38039,3,494
38100,3,483
38244,1,646
38246,2,489
38248,1,492
38250,3,840
38251,3,560
38509,2,530
38510,3,482
38511,1,530
38512,3,559
38514,3,516
38666,3,501
38669,3,498
38824,2,545
38925,3,461
39177,1,452
39444,1,657
39445,3,513
39607,3,510
39608,2,526
39779,3,515
39784,3,484
40501,2,521
40727,3,524
40728,3,587
40975,2,536
41086,2,765
41088,2,819
41453,1,591
41455,2,525
41456,1,547
41458,1,647
41460,1,659
41769,3,530
41877,1,527
42271,1,534
42435,2,691
42541,1,533
42542,1,529
42878,1,740
43154,2,772
43156,3,540
43234,1,543
43360,1,806
43362,1,545
43467,3,543
43469,1,498
44008,3,541
44010,1,557
44011,2,581
44217,2,622
44457,2,583
45107,3,926
45234,3,827
45235,2,675
45483,1,598
45538,1,612
45601,1,612
45753,3,647
45855,1,817
45994,3,631
45997,3,614
45999,3,723
46117,1,696
46326,3,820
46560,2,613
46561,2,697
46562,3,614
46749,1,608
47148,1,569
47150,1,615
47302,3,821
47327,1,723
47429,3,653
47431,1,635
47557,1,647
47735,1,616
48437,3,829
48616,2,843
48617,1,692
48620,3,676
48838,2,675
48935,2,829
49097,2,671
49212,3,940
49309,3,750
50102,1,692
50112,1,687
50294,1,699
50355,3,756
50417,1,820
50605,3,761
50606,3,805
50609,2,852
50808,3,699
50854,1,723
50861,3,807
50862,3,699
50886,1,702
50887,3,690
50999,2,829
51319,2,710
51535,1,802
51537,2,709
51619,3,829
51697,2,773
51760,3,638
51794,2,825
51869,2,726
