read_idx,type,end_pos
17906,2,553
17907,2,625
17956,1,263
18148,2,564
18336,3,261
18412,2,638
18563,3,482
18682,3,484
19142,2,647
19143,1,661
19331,3,295
19520,3,498
19521,3,364
19629,3,290
19630,1,532
19731,3,662
19759,1,300
19766,1,657
19925,1,352
20098,3,598
20142,3,651
20143,3,946
20211,2,656
20520,2,574
20628,1,333
20719,2,817
20768,2,336
20845,1,430
21186,3,816
21187,1,653
21328,1,371
21447,2,372
21515,3,946
21516,1,582
21569,2,816
21829,1,351
21831,3,353
21993,3,532
22127,1,351
22196,1,351
22197,3,481
22276,1,373
22277,3,359
22389,1,450
22395,2,608
22541,2,798
22542,1,692
22545,1,664
22546,3,939
22693,1,575
22759,3,525
22930,3,686
22931,1,356
23029,1,384
23157,2,535
23158,1,388
23270,3,816
23271,1,388
23365,1,382
23366,1,378
23471,1,385
23684,3,946
23946,1,274
23953,1,385
23954,3,367
24213,3,385
24393,1,488
24482,2,478
24483,2,654
24750,1,591
24755,2,397
25039,2,680
25068,1,285
25260,3,648
25787,1,547
25791,1,353
25792,1,395
25982,3,582
25983,2,326
26245,2,383
26254,3,530
26740,1,455
26747,2,502
26996,2,362
27198,2,393
27202,2,465
27203,3,823
27204,1,671
27430,2,382
27661,2,657
27671,1,591
28059,2,771
28092,3,397
28287,3,367
28288,1,425
28420,1,413
28832,1,425
28983,1,516
29063,2,647
29124,3,641
29179,3,377
29254,2,653
29444,2,563
29445,1,464
29517,2,518
29622,3,701
29663,2,439
29743,1,648
29763,2,823
30230,2,649
30350,3,438
30351,1,823
30352,1,648
30353,2,518
30502,1,447
30503,3,359
30632,2,589
30633,3,833
30688,2,435
30809,2,636
30875,1,694
30908,2,649
30962,3,790
30963,2,632
31064,2,647
31155,1,667
31258,2,665
31276,3,487
31361,3,504
31362,3,803
31710,3,647
31795,2,823
31876,3,492
32051,1,327
32119,2,532
32120,3,532
32246,2,513
32249,1,665
32250,1,726
32498,1,647
32499,1,513
32644,2,516
32646,3,504
32786,2,802
32787,2,520
32789,2,654
32983,1,591
32984,1,651
32991,3,667
32992,3,834
32993,1,654
32994,1,742
32995,3,518
33225,3,829
33226,1,560
33229,1,823
33527,3,520
33529,1,539
33672,3,517
33865,3,649
33866,2,663
33871,1,520
33873,2,665
34081,2,804
34144,3,517
34151,3,646
34152,2,519
34154,2,709
34248,1,823
34287,3,456
34370,1,522
34372,1,817
34455,3,536
34555,3,517
34752,3,805
35153,1,531
35154,1,637
35159,3,820
35161,2,639
35162,2,817
35165,1,512
35166,3,772
35167,2,804
35710,1,529
35713,1,829
35714,3,756
35977,1,517
36294,1,612
36297,3,639
36298,2,805
36404,3,512
36473,3,773
36478,2,828
36479,3,677
36670,1,819
36673,3,874
36676,2,773
36795,1,531
36801,2,819
36920,2,521
36921,1,573
37067,1,565
37068,3,934
37345,1,666
37346,1,539
37436,1,504
37506,3,538
37609,2,544
37610,1,826
37711,1,516
37787,1,540
38277,3,545
38422,1,535
38540,2,804
38818,3,819
38825,1,647
38826,3,562
39015,2,837
39181,3,673
39306,1,820
39308,1,823
39430,3,557
39570,1,564
39704,2,728
39818,2,820
40543,1,582
40747,1,580
40820,2,593
40978,2,589
41175,3,829
41257,1,679
41258,3,650
41549,3,574
41550,2,817
41783,3,799
42003,2,647
42009,1,820
42010,2,664
42327,2,606
42328,1,808
42329,2,843
42330,1,631
42550,3,830
42551,3,665
42663,1,818
42713,2,614
42749,2,681
43046,1,691
43048,2,823
43148,2,666
43225,2,817
43228,3,946
43330,2,678
43608,1,653
43685,3,635
43799,1,806
43866,1,644
44072,2,651
44073,2,657
44074,1,829
44321,2,666
44660,3,660
44846,3,660
44847,2,529
45014,1,666
45144,3,662
45331,3,651
45525,2,825
45659,1,686
45660,1,672
46125,1,679
46241,1,699
46339,2,709
46685,1,694
46689,1,521
46694,3,703
46696,3,693
46697,2,829
46698,3,770
46700,1,821
46701,3,668
47443,3,818
47444,1,720
47445,2,717
47884,2,678
47892,2,703
48346,3,854
48349,3,819
48350,1,678
48594,1,679
48707,3,841
48708,3,699
48719,1,854
49003,3,849
49006,2,829
49007,1,703
49008,1,820
49334,3,819
49371,3,840
49732,1,718
49798,1,832
49881,3,833
49920,2,829
50148,3,741
50478,1,820
50578,3,833
50926,3,753
51011,3,874
51043,1,708
51347,1,550
51774,1,804
52335,1,611
89,3,427
712,1,431
719,1,561
720,3,136
724,3,35
725,2,759
726,2,544
728,3,946
733,3,100
2698,3,946
2700,3,506
2702,2,398
2704,1,7
2709,3,8
2712,1,484
2714,3,590
2716,1,7
2717,2,498
2718,1,547
2719,2,195
2721,1,196
2722,2,484
2728,2,480
2734,1,374
3040,2,617
3926,3,297
3929,2,545
3933,3,355
3936,2,7
4534,3,486
4535,3,40
4538,3,7
4540,1,101
4888,2,562
4889,3,552
5148,2,88
5151,1,453
5153,3,691
5436,2,517
5437,1,487
5565,1,391
5664,1,21
5667,3,353
6062,2,519
6124,1,670
6500,3,108
6502,1,102
6929,3,7
7003,3,590
7004,1,480
7094,3,570
7104,3,674
7227,1,28
7401,1,804
7546,3,647
7651,2,549
7654,3,212
7678,2,666
7940,1,76
7943,3,457
8206,1,502
8551,3,558
8751,2,480
8752,2,566
8808,1,21
8974,2,464
9083,2,805
9225,1,484
9244,2,565
9345,2,619
9393,2,822
9630,3,700
9631,3,298
9962,3,430
10162,1,562
10163,1,571
10164,2,617
10416,2,86
10417,2,111
10540,1,573
10642,1,102
10644,1,541
10762,3,87
10763,1,576
11079,1,98
11081,3,517
11363,3,99
11519,2,519
11522,1,456
11523,2,393
11699,3,822
11817,2,480
11902,1,665
11974,1,95
11976,2,323
12053,3,819
12207,3,431
12265,2,530
12346,1,297
12383,3,121
12615,2,656
12732,2,530
12887,1,593
12951,2,573
13016,3,599
13146,3,819
13148,2,823
13149,2,852
13917,3,165
14129,3,453
14214,3,659
14250,1,159
14300,1,556
14301,1,88
14385,3,801
14472,1,584
14863,3,188
14996,2,653
15016,1,671
15235,1,590
15367,3,484
15418,2,564
15747,2,567
15834,1,283
15836,2,461
16185,3,654
16186,3,225
16211,3,666
16347,2,149
16402,3,499
16403,3,222
16404,3,934
16460,3,516
16816,3,611
16948,1,312
17057,3,194
17121,2,252
17196,3,252
17309,1,253
17311,1,313
17568,2,517
17569,2,544
17572,3,484
17692,1,519
17800,1,227
17854,2,259
18082,2,352
18083,3,248
18287,1,484
18313,3,242
18629,2,323
18758,1,355
18868,3,340
18987,1,187
19090,2,647
19226,2,651
19481,1,660
19693,3,636
19694,2,348
19695,1,657
19734,3,805
19827,2,351
20025,1,793
20068,2,554
20349,2,815
20381,1,326
20461,3,508
20749,2,659
20886,2,519
20888,2,515
20942,3,754
20944,2,653
20979,3,377
21105,2,714
21106,1,651
21387,3,531
21388,3,576
21390,3,278
21391,3,346
21476,1,347
21565,1,540
21951,3,387
22047,1,706
22234,2,374
22451,3,257
22557,3,357
22665,2,543
22877,3,829
23091,1,657
23092,1,382
23213,3,383
23400,2,567
23827,1,591
23828,3,818
23834,1,375
23837,1,686
23838,2,382
24075,3,393
24077,3,366
24078,3,817
24080,3,698
24367,1,829
24570,3,369
24571,3,373
24928,1,388
24933,3,644
25010,1,576
25167,3,381
25169,1,395
25170,3,398
25340,3,367
25625,2,580
25939,1,594
25940,3,398
25941,3,819
26545,3,519
26546,3,396
26547,1,361
26549,1,383
26552,2,571
26553,1,678
26555,3,409
26897,1,430
26898,3,364
26899,3,946
26900,3,388
26905,2,825
26906,3,518
27088,3,680
27294,3,516
27295,1,389
27297,3,802
27299,3,406
27402,3,648
27454,1,401
27848,3,399
27854,3,528
28072,2,516
28122,1,467
28123,1,387
28245,2,575
28316,3,821
28380,1,519
28381,3,398
28466,3,802
28495,3,892
28608,2,421
28736,3,686
29094,2,526
29318,2,699
29319,1,654
29414,3,519
29465,1,579
29575,1,461
29576,2,675
29577,3,829
29688,1,644
29778,3,647
29863,1,483
30035,3,821
30284,1,708
30285,2,461
30589,1,462
30591,1,658
30612,3,664
30788,3,658
30832,3,367
30873,3,597
30936,3,653
31298,3,803
31299,2,549
31411,1,647
31499,1,492
31550,1,663
31858,3,803
31860,1,773
31861,3,829
32152,1,644
32154,2,668
32331,3,531
32716,1,535
32718,1,818
32719,1,702
33170,1,530
33173,2,649
33174,1,517
33437,1,500
33631,2,622
33633,1,802
33635,3,517
33637,2,800
33639,3,561
34054,1,676
34057,1,519
34232,1,341
34233,1,471
34317,3,513
34318,3,521
34319,3,803
34431,2,655
34675,1,567
34676,1,524
34677,1,518
34678,1,624
34679,1,645
34683,3,520
34708,1,816
34842,1,574
34845,1,456
35494,3,526
35498,3,702
35504,2,647
35505,3,723
35506,1,821
35510,3,500
35512,3,657
35846,2,640
35848,2,517
35852,1,823
35855,1,566
35856,3,826
35888,2,540
36055,1,508
36069,3,825
36368,3,527
36374,3,537
36375,1,652
36410,1,465
36411,1,686
36597,3,556
36725,2,823
36728,3,817
37195,3,538
37545,2,579
37686,3,936
37687,3,463
37689,3,852
37722,1,499
37878,1,561
37879,1,406
37881,3,529
37932,1,743
37933,3,829
37965,3,793
37974,2,650
38007,1,591
38112,3,542
38374,2,657
38377,1,829
38378,1,350
38462,1,529
38463,3,844
38533,1,769
38719,3,566
38720,3,808
38920,1,673
39260,3,902
39261,2,647
39262,1,563
39263,1,679
39331,3,826
39332,1,822
39525,1,563
39639,1,572
39708,2,647
39877,3,819
39879,3,756
39880,3,785
40250,1,817
40347,3,852
40350,3,821
40644,3,854
41082,3,804
41083,1,568
41183,1,803
41296,1,625
41466,1,755
41619,2,602
41620,1,573
41624,1,697
41777,2,513
42217,2,817
42218,2,823
42425,3,946
42426,1,696
42441,1,819
42474,1,794
43127,2,820
43251,2,668
43387,2,705
43516,3,946
43596,3,876
43762,2,826
44091,3,946
44213,1,677
44489,1,652
44490,2,829
44624,2,816
44692,1,680
44961,3,658
44962,1,828
45062,2,861
45217,3,674
45218,1,662
45297,1,677
45359,2,816
45440,2,831
45652,3,714
45729,2,817
45803,2,674
45862,2,850
45933,2,672
46184,1,699
46418,2,803
46955,3,844
46956,3,727
46957,2,741
46964,1,835
46965,1,690
47052,2,820
47703,2,820
47707,3,820
47709,1,699
47711,3,837
47801,2,649
48076,3,842
48103,1,817
48197,3,872
48541,1,820
48542,3,702
48544,1,829
48549,2,690
48849,3,834
49132,3,698
49133,3,816
49135,1,803
49142,3,852
49283,1,709
49284,1,790
49285,2,844
49491,3,653
49492,1,843
49561,1,712
49686,2,826
49717,3,698
49774,3,722
49990,3,843
50618,1,773
50897,2,763
50985,1,746
51051,1,873
51192,2,842
428,2,353
433,3,179
434,3,54
449,1,5
1905,3,130
1908,3,479
1913,1,355
1922,2,457
1929,1,7
1934,1,571
1942,3,946
1944,3,10
1947,1,11
1950,2,7
1960,3,7
1961,3,822
2966,1,129
2968,1,435
2969,3,518
3547,2,10
3554,1,11
3561,3,117
3985,2,538
4065,3,822
4133,3,946
4160,3,1
4384,2,319
4385,3,763
4392,3,284
4394,2,521
4407,1,7
4751,3,128
4753,2,102
5049,1,59
5346,2,100
5350,1,232
5355,2,518
5530,1,6
5994,3,887
6269,2,384
6463,1,536
6896,3,484
6897,3,814
6979,2,536
7058,1,15
7061,2,302
7063,2,406
7197,3,946
7282,1,516
7283,3,13
7503,1,520
7826,1,367
7993,1,499
7995,2,154
8387,1,49
8801,3,805
8869,3,799
8870,2,28
8871,1,452
8873,2,506
8954,1,569
9183,3,787
9184,1,257
9300,1,654
9425,1,709
9427,3,530
9522,3,429
9923,1,58
9926,1,518
10100,3,50
10349,3,85
10454,3,80
10607,2,128
10713,2,366
10939,1,428
10994,3,946
11110,3,571
11112,1,95
11206,2,391
11209,2,818
11286,3,590
11348,2,829
11486,1,461
11776,1,547
11831,2,506
11953,3,841
12177,1,92
12178,2,154
12179,1,116
12522,1,562
12612,2,801
12816,3,242
12924,2,483
12989,3,165
13339,1,202
13342,2,574
13421,2,499
13472,2,529
13606,1,253
13766,1,443
13895,3,934
14065,2,654
14163,3,145
14278,2,479
14398,3,579
14435,2,207
14832,3,442
15062,3,285
15155,2,342
15156,1,235
15912,2,481
15994,2,237
16230,2,646
16530,1,236
16743,1,666
16744,2,565
16936,3,363
17028,1,652
17029,2,666
17030,3,686
17031,3,829
17267,1,243
17268,2,652
17271,3,234
17272,1,298
17273,2,102
17411,3,582
17493,2,652
17657,1,258
17721,2,829
17769,1,247
17770,3,257
18159,2,529
18162,2,522
18247,2,271
18250,3,568
18306,1,253
18343,2,265
18417,3,243
18474,1,271
18603,1,323
18694,1,506
18695,3,624
18965,2,525
19052,3,292
19055,3,460
19149,1,295
19150,1,627
19152,1,654
19153,1,270
19156,1,517
19192,1,345
19215,1,347
19277,1,635
19339,1,250
19393,2,501
19453,2,535
19527,2,652
19645,2,297
19648,1,305
19714,1,823
19818,2,278
20000,1,315
20110,1,649
20218,1,314
20273,2,828
20287,2,339
20366,3,362
20571,1,304
20728,3,939
20729,2,533
20730,3,538
20773,2,515
20774,2,678
20856,1,331
21202,1,348
21453,3,665
21455,3,343
21596,3,534
21711,3,516
21844,1,352
22028,3,664
22200,3,644
22201,3,351
22317,3,823
22656,1,384
22657,1,392
22700,3,816
22849,1,516
22851,3,348
22897,3,381
22941,1,383
23105,3,818
23278,2,391
23281,3,519
23372,3,821
23408,2,512
23489,2,692
23713,2,383
23715,3,383
23718,1,678
23863,1,680
23979,1,384
23987,1,368
23988,2,635
24254,3,581
24258,3,495
24261,1,368
24512,3,369
24809,1,385
24810,1,516
24811,3,821
25517,3,543
25825,3,812
25829,3,839
26310,3,620
26314,3,946
26315,2,644
26327,1,655
26785,2,650
26786,1,385
26787,2,575
26800,2,562
27222,3,800
27224,3,825
27368,2,676
27706,2,432
28000,2,675
28063,2,596
28100,1,821
28153,2,521
28154,1,391
28254,3,552
28358,2,622
28634,3,369
28665,3,679
28776,1,387
28839,2,388
28964,3,385
29267,3,647
29274,3,517
29275,1,489
29528,1,432
29667,1,521
29669,1,809
29828,2,709
29830,2,648
30237,3,496
30293,1,429
30377,2,665
30697,3,459
30699,2,817
30813,3,655
30814,1,456
31083,1,584
31281,1,460
31282,3,506
31537,1,489
31665,3,492
31925,2,488
31981,1,565
31984,3,803
32032,3,814
32279,2,605
32523,1,657
32669,2,702
32671,3,803
32672,3,607
33046,2,483
33047,1,435
33049,3,500
33056,1,515
33242,1,457
33361,2,571
33552,2,665
33909,3,522
33911,3,591
33913,2,647
33919,2,548
33921,3,536
33922,2,668
34165,3,522
34166,1,818
34171,1,668
34584,2,643
34585,3,824
34586,2,506
34589,1,535
34590,3,669
35247,3,824
35250,3,764
35255,2,639
35269,3,798
35743,2,647
35744,1,535
35746,2,663
36006,3,647
36133,1,547
36223,1,512
36521,2,574
36522,2,461
36688,3,541
37077,3,535
37157,2,646
37265,3,647
37266,3,946
37269,3,819
37359,3,643
37448,1,562
37518,1,827
37519,2,649
37622,1,823
37993,3,522
38075,2,659
38078,3,522
38122,3,642
38168,2,529
38170,3,680
38171,3,823
38303,2,662
38433,2,799
38435,2,771
38556,3,818
38557,1,565
38673,2,556
38860,1,560
39044,2,819
39317,3,549
39455,3,818
39457,1,563
39830,3,829
39832,1,808
39837,2,684
40191,3,496
40193,3,946
40196,1,813
40313,2,821
40314,2,822
40436,2,823
40554,2,654
40602,1,674
40603,2,686
40690,3,828
40905,3,840
41124,1,647
41176,2,571
41203,3,642
41270,3,598
41333,2,574
41334,1,813
41564,2,876
41568,3,606
41667,1,608
41668,3,823
41669,1,823
42053,3,824
42059,3,607
42064,1,608
42360,1,629
42570,3,614
42762,3,854
43067,1,801
43070,2,819
43233,2,820
43358,2,814
43417,2,653
43418,3,738
43614,1,636
43697,1,674
43994,3,830
43995,3,650
44127,1,724
44435,3,946
44440,3,861
44610,3,804
44671,3,659
44885,1,648
44887,1,659
45027,1,837
45275,2,834
45342,2,829
45435,1,666
45538,2,712
45710,1,837
45748,3,894
45827,1,677
45917,3,819
46017,3,678
46139,3,655
46255,3,691
46382,1,689
46383,2,816
46755,3,711
46756,2,691
46764,1,829
46773,3,690
46989,2,854
47075,3,695
47168,1,679
47173,3,819
47498,1,710
47504,3,934
47513,3,697
47515,2,753
47517,2,822
47763,3,820
47791,1,717
47927,1,823
48057,3,855
48059,2,820
48125,3,806
48126,1,823
48392,2,872
48393,2,822
48403,3,823
48407,2,704
48408,2,829
48600,2,823
48741,3,699
48742,3,690
48744,2,824
48746,1,692
48751,3,799
48752,3,707
48755,3,647
49039,3,850
49040,1,823
49239,3,829
49302,1,573
49339,2,852
49543,1,803
49738,1,720
49839,1,709
49925,1,732
50317,3,716
50495,2,746
51110,1,732
51267,3,747
51512,2,845
84,3,455
587,2,483
588,2,484
589,3,6
595,3,6
2322,1,7
2324,3,359
2327,2,506
2328,1,21
2330,1,8
2331,3,930
2336,2,97
2338,2,7
2343,2,547
2344,3,522
2348,1,7
2351,2,199
3013,3,80
3767,2,8
3768,1,8
3769,2,354
3770,3,11
3771,3,2
3778,1,522
3782,3,20
3785,2,482
4468,1,6
4469,2,481
4472,2,9
5103,1,390
5104,3,790
5108,3,355
5404,3,519
5407,3,547
5550,3,7
6036,2,519
6209,2,383
6210,3,562
6611,3,865
6612,1,786
6805,3,515
6806,1,457
6910,2,666
6911,2,402
6993,2,550
6994,1,33
6995,2,664
7214,1,7
7391,3,864
7521,2,522
7522,1,7
7628,2,37
7629,2,188
7671,2,457
7673,1,78
7889,1,454
7892,1,7
7893,3,786
8009,2,484
8010,2,519
8111,2,800
8195,1,136
8196,1,51
8291,3,524
8292,1,538
8294,2,23
8295,1,1
8296,1,504
8413,2,852
8414,3,519
8416,2,515
8421,1,366
8538,3,676
8643,2,431
8645,2,10
8899,3,846
8900,1,575
9095,3,877
9859,3,522
10131,1,322
10132,1,47
10133,2,561
10137,1,108
10192,1,762
10384,3,805
10470,2,525
10471,1,432
10741,1,5
10821,2,522
10822,3,100
10824,1,8
11228,2,820
11232,1,358
11321,2,675
11563,1,102
11564,3,924
11645,2,526
11800,2,480
11835,2,517
12045,1,521
12102,3,819
12194,1,144
12336,1,131
12439,2,584
12489,3,432
12783,3,461
12881,1,144
12938,2,666
13119,3,830
13120,3,574
13122,2,829
13363,1,169
13364,2,454
13495,2,517
13609,3,685
13681,3,158
13682,3,97
13684,3,440
13770,3,938
13815,3,946
13816,2,452
13846,2,514
14291,3,823
14377,2,673
14520,3,189
14607,3,818
14750,1,501
14751,2,551
14752,1,499
14851,1,519
14974,1,647
14976,1,545
15098,2,607
15099,2,503
15112,3,675
15229,1,212
15328,2,498
15668,3,536
15884,1,519
15965,1,339
16002,1,653
16003,3,946
16140,1,552
16274,2,678
16275,2,560
16333,1,666
16396,3,229
16434,1,571
16494,1,328
16637,1,645
16784,1,145
16812,2,665
17043,2,550
17290,1,627
17291,2,480
17673,1,257
17787,1,315
17789,1,506
17821,3,823
17873,1,261
17874,1,673
17937,3,481
18056,3,819
18182,3,130
18183,2,517
18311,2,483
18457,1,638
19071,3,266
19345,1,483
19347,3,650
19670,3,830
19721,1,297
19986,3,341
20005,1,355
20057,3,748
20116,3,351
20154,1,315
20332,3,657
20333,2,563
20334,3,457
20445,1,191
20447,1,466
20548,1,735
20664,3,352
20780,2,644
20872,2,463
20873,1,733
20875,1,330
21115,3,940
21136,1,815
21363,3,668
21547,2,679
21727,1,535
21730,1,517
21864,3,762
22035,1,647
22142,2,558
22143,1,358
22214,3,657
22431,1,677
22661,2,479
22714,1,489
22715,2,368
22811,1,393
22862,3,805
22956,1,697
23073,1,383
23193,3,815
23299,3,366
23300,1,379
23565,3,430
23776,1,340
23779,1,665
24037,3,384
24323,2,496
24324,1,666
24326,2,506
24328,3,535
24329,2,576
24878,1,486
24879,1,623
24888,1,353
25058,3,827
25145,2,672
25195,2,515
25578,3,828
25883,3,476
25885,1,576
25894,2,382
26015,1,481
26448,1,550
26449,1,683
26450,3,429
26455,1,377
26850,3,288
27056,3,552
27253,3,397
27254,1,383
27494,2,819
27535,2,518
27773,3,820
27776,3,943
27777,1,630
27919,3,403
28367,3,819
28433,3,413
28592,2,519
28594,2,359
28727,2,377
28785,3,822
28786,1,522
28855,2,519
29148,3,829
29151,3,824
29171,1,648
29401,3,823
29637,3,438
29682,1,688
29844,3,829
29846,3,829
29847,3,404
29985,2,649
29986,2,650
30129,3,458
30130,1,529
30131,1,529
30170,2,823
30263,2,666
30396,3,762
30397,1,654
30554,3,674
30705,3,822
30777,2,658
30867,3,828
31136,1,496
31289,3,544
31397,2,656
31480,1,657
31543,1,771
31676,3,943
31884,3,823
31937,1,493
32016,2,650
32039,3,643
32040,1,646
32066,2,665
32557,1,661
32559,1,531
32694,3,531
32820,3,803
32821,1,515
33114,3,716
33116,1,557
33118,2,804
33257,1,647
33386,1,520
33436,3,817
33587,2,567
33589,1,524
33591,1,518
33994,3,531
33996,2,521
33998,3,519
33999,2,733
34202,1,521
34203,2,645
34206,1,829
34207,2,705
34306,1,803
34307,1,679
34412,1,510
34413,2,531
34415,2,666
34637,2,508
34812,1,682
35382,1,672
35388,2,823
35390,2,666
35801,2,517
36034,1,654
36227,2,578
36556,3,829
36560,1,828
36743,1,562
36837,3,808
36956,1,539
37092,1,537
37118,2,658
37658,3,646
37659,2,548
37718,3,486
38001,3,820
38095,1,513
38096,2,815
38343,2,355
38344,2,809
38697,2,647
38895,2,815
38897,3,556
38900,1,829
38944,3,561
39076,1,464
39077,3,611
39078,1,754
39079,1,560
39080,1,384
39235,2,533
39238,3,860
39490,2,548
39593,3,573
39689,1,510
39690,3,575
39863,2,592
40005,3,653
40331,1,572
40332,1,582
40566,3,819
40614,3,575
40637,2,823
40776,1,679
40778,1,823
40779,3,580
40888,3,764
41098,1,623
41211,1,574
41679,2,817
41760,3,608
41762,2,829
41763,3,608
42148,3,934
42149,1,607
42150,2,825
42396,3,815
42397,3,809
42600,2,816
42601,1,820
42602,1,685
42785,3,618
42844,1,632
42934,1,699
42935,2,658
42936,2,803
43095,2,625
43200,2,817
43243,1,599
43301,2,829
43575,2,635
43618,2,706
43629,1,570
43716,3,644
43820,1,647
44028,3,824
44030,2,824
44083,2,646
44201,1,650
44728,2,659
44922,1,841
44924,3,642
44926,2,652
45046,3,662
45088,2,838
45195,1,662
45197,3,659
45287,3,675
45411,1,709
45460,3,773
45556,3,873
45653,2,833
45721,3,820
46025,1,682
46274,1,709
46879,3,691
47234,1,681
47632,3,852
47973,3,839
47974,2,673
47975,3,839
47978,1,659
47979,2,818
48095,3,718
48478,1,687
48484,1,666
48806,3,833
48807,1,700
48808,2,822
48810,1,820
49087,2,826
49088,1,690
49090,1,708
49265,2,844
49268,1,823
49465,2,843
49655,2,764
49676,1,710
49825,1,686
49931,3,736
49984,2,854
50001,1,753
50185,1,725
50336,1,743
50522,3,861
50685,2,745
50789,1,747
51024,1,745
51356,3,761
51492,3,938
541,1,7
542,2,506
543,3,4
544,1,100
547,2,481
548,2,6
550,1,453
551,3,943
566,1,518
2233,3,398
2234,2,452
2235,1,724
2236,2,341
2238,1,23
2239,1,480
2240,3,7
2241,2,426
2245,1,100
2246,1,8
2248,3,480
2250,1,522
2251,1,11
2258,2,456
2264,3,827
2269,1,484
2275,3,828
2999,2,8
3002,3,823
3004,3,946
3712,1,7
3713,3,81
3714,3,823
3716,3,22
3720,1,15
3722,1,99
3737,2,216
3746,1,456
3750,3,7
4091,1,383
4092,3,11
4172,2,321
4173,1,480
4453,3,571
4454,3,511
4455,3,506
4456,3,800
4811,3,588
4812,3,344
4815,1,350
4816,2,316
5086,1,6
5090,2,457
5393,3,517
5396,3,481
5399,3,850
5645,3,934
5647,3,453
5781,1,17
6112,2,456
6205,2,562
6328,1,481
6600,3,88
6601,3,457
6800,1,483
6908,2,452
6909,3,500
6989,1,28
6990,3,313
7077,2,649
7079,2,328
7103,3,25
7124,1,539
7209,3,946
7249,1,480
7519,2,444
7873,3,770
7875,1,516
7877,1,562
7879,2,558
8006,3,501
8007,3,765
8193,2,647
8286,2,503
8332,1,482
8410,2,32
8637,3,43
8684,3,449
8889,3,571
8961,2,484
9203,3,519
9204,2,480
9205,1,537
9324,3,816
9390,3,573
9532,1,817
9785,1,535
10126,1,483
10127,1,92
10190,2,820
10251,1,349
10372,1,522
10373,3,817
10374,1,12
10376,1,7
10858,3,817
10859,1,92
11249,1,99
11298,3,58
11299,3,429
11501,1,455
11791,3,111
11792,2,637
11890,3,820
11964,1,114
11965,1,294
11967,1,285
12040,3,823
12335,1,122
12372,1,594
12435,2,527
12594,1,314
12739,1,26
12933,3,847
13116,3,945
13188,2,386
13189,3,112
13359,1,152
13360,2,823
13490,2,343
13517,1,723
13564,3,647
13800,1,106
14286,1,179
14320,2,357
14441,1,207
14516,3,591
14566,2,444
14741,1,581
15053,1,202
15065,1,201
15170,2,702
15171,3,478
15173,3,450
15174,3,376
15281,2,518
15406,2,655
15408,1,183
15493,2,666
15737,2,519
15915,2,245
16052,1,220
16255,1,212
16271,2,684
16394,1,666
16491,1,234
16544,3,543
16768,3,505
16881,2,625
16912,1,624
17368,2,517
17531,2,518
17534,3,579
17670,1,256
17928,3,259
17929,3,517
17931,2,482
18181,3,817
18346,2,636
18347,1,521
18425,1,265
18475,2,480
18482,3,270
18549,3,481
18609,1,275
18610,1,665
18863,2,659
18905,1,289
18973,2,461
19065,3,531
19066,1,545
19169,1,492
19379,1,661
19665,3,819
19749,2,662
20226,3,651
20288,3,598
20328,1,324
20329,3,532
20574,1,313
20575,2,574
20739,2,663
20930,1,338
21353,1,343
21358,1,613
21463,2,673
21543,1,501
21545,2,338
21859,3,650
21923,1,515
22089,1,680
22141,2,575
22289,1,344
22516,3,817
22632,1,359
23066,3,676
23068,2,344
23069,1,822
23517,3,400
23518,2,552
23519,3,389
23762,1,650
23764,2,583
23765,2,679
23766,3,454
23768,3,537
23769,2,481
24020,1,380
24022,3,868
24023,1,383
24307,1,655
24308,3,939
24539,2,389
24603,2,257
24858,2,656
24859,3,388
24867,1,384
25052,2,670
25139,3,809
25140,3,804
25303,2,647
25370,2,652
25565,1,253
25566,3,569
25869,2,644
26414,1,647
26415,1,624
26416,1,396
26417,1,261
26419,3,917
26420,1,666
26422,2,630
26423,3,946
26426,1,378
26430,2,396
26431,3,822
26840,1,547
26844,2,517
27049,1,518
27317,1,593
27446,1,617
27490,1,369
27752,1,308
27754,3,394
27762,2,819
28304,1,808
28305,3,414
28482,3,627
28591,1,413
28782,3,630
28955,2,649
29290,3,495
29291,3,822
29296,3,348
29397,3,487
29398,1,647
29543,1,434
29546,3,589
29676,1,399
29677,1,440
29679,3,674
29840,3,823
29841,2,436
29980,1,702
30257,2,800
30393,1,783
30548,1,515
30704,3,443
30974,2,650
31113,3,690
31157,2,828
31206,2,425
31396,3,474
31479,2,645
31586,3,800
31673,3,484
31832,1,660
31833,2,497
31933,1,480
32295,3,790
32296,1,506
32297,1,456
32300,1,506
32391,3,804
32690,3,582
32817,3,647
33094,3,523
33097,3,510
33710,3,802
33973,2,515
33974,3,823
33977,2,823
33984,3,940
34196,3,803
34301,1,520
34302,1,566
34303,1,391
34304,3,759
34627,3,522
34629,1,654
34630,3,946
34808,2,804
34809,3,520
35357,2,511
35358,2,823
35365,3,567
35790,3,383
35791,3,524
35792,3,649
36144,1,520
36200,1,529
36201,1,517
36331,1,666
36332,2,770
36618,3,503
36829,1,594
37021,3,771
37178,3,539
37524,1,528
37841,2,829
37842,2,571
37962,1,367
38091,1,548
38186,2,665
38187,2,653
38188,1,523
38217,1,667
38444,1,673
38544,2,576
38690,1,756
38694,2,649
38884,3,553
38888,3,698
39230,2,573
39231,3,819
39232,3,825
39482,2,659
39588,1,564
39591,3,647
39686,1,632
39746,1,533
39747,1,818
40000,1,564
40001,1,817
